SI/INST_SI,Instructure Inc (INST)
SI/PTXP_SI,"PenTex Midstream Partners, LP Short Interest"
SI/BPMX_SI,BioPharmX Corp (BPMX)
SI/OSG_SI,Overseas Shipholding Group Inc (New) (OSG)
SI/PLNT_SI,Planet Fitness Inc (PLNT)
SI/SKLNU_SI,"Skyline Medical Inc Unit 1 Com & 1 Pfd Conv Ser B & 4 Wt Ser A Pur Com (SKLNU) Stock Prices, Dividends and Splits"
SI/TPHS_SI,Trinity Place Holdings Inc (TPHS)
SI/PRTY_SI,Party City Holdco Inc (PRTY)
SI/PACE_SI,Pace Holdings Corp. Short Interest
SI/ZINC_SI,Horsehead Holding Corp. Short Interest
SI/EACQW_SI,Easterly Acquisition Corp. Short Interest
SI/SFR_SI,Starwood Waypoint Residential Trust (SFR)
SI/PDI_SI,Pimco Dynamic Income Fund (PDI)
SI/SXCL_SI,"Steel Excel Inc. (SXCL) Stock Prices, Dividends and Splits"
SI/CDRB_SI,Code Rebel Corp (CDRB)
SI/IONS_SI,"Ionis Pharmaceuticals, Inc. Short Interest"
SI/UDBI_SI,Leg Mason US Diversified Core ETF Short Interest
SI/CNLM_SI,CB Pharma Acquisition Corp. (CNLM)
SI/AC_SI,Associated Capital Group Inc (AC)
SI/SMCP_SI,AlphaMark Actively Managed Smal Cap ETF Short Interest
SI/SPXC_SI,SPX Corp. (SPXC)
SI/DDBI_SI,Leg Mason Developed EX-US Diversified Core ETF Short Interest
SI/CCP_SI,Care Capital Properties Inc (CCP)
SI/XOM_SI,Exxon Mobil Corp. (XOM)
SI/KKD_SI,Krispy Kreme Doughnuts Inc. (KKD)
SI/AFSD_SI,American Family Life Assurance Co. of Columbus 5.50% Sub Deb due 09/15/2012 (AFSD)
SI/CIK_SI,Credit Suisse Asset Mgmt Income Fund Inc (CIK)
SI/NSPR_SI,InspireMD Inc. (NSPR)
SI/LEE_SI,Lee Enterprises Inc. (LEE)
SI/AVX_SI,AVX Corp. (AVX)
SI/FSS_SI,Federal Signal Corp. (FSS)
SI/NBBC_SI,NewBridge Bancorp Short Interest
SI/GRF_SI,Eagle Capital Growth Fund Inc. (GRF)
SI/CXH_SI,MFS Investment Grade Municipal Trust (CXH)
SI/MIN_SI,MFS Intermediate Income Trust (MIN)
SI/ETE_SI,Energy Transfer Equity L P (ETE)
SI/WLH_SI,William Lyon Homes Inc. (WLH)
SI/GIS_SI,General Mills Inc. (GIS)
SI/TYC_SI,Tyco International PLC (TYC)
SI/INVN_SI,Invensense Inc (INVN)
SI/PMM_SI,Putnam Managed Municipal Income Trust (PMM)
SI/MANU_SI,Manchester United Plc (MANU)
SI/K_SI,Kellogg Co (K)
SI/HGT_SI,Hugoton Royalty Trust (TX) Tr Units (HGT)
SI/IR_SI,Ingersoll-Rand Plc (IR)
SI/MCQ_SI,Medley Capital Corp Sr Nt (MCQ)
SI/WHG_SI,Westwood Holdings Group Inc. (WHG)
SI/ENZN_SI,"Enzon Pharmaceuticals, Inc. Short Interest"
SI/DSCO_SI,"Discovery Laboratories, Inc. Short Interest"
SI/BBEPP_SI,"BreitBurn Energy Partners, L.P. Short Interest"
SI/EPRS_SI,"EPIRUS Biopharmaceuticals, Inc. Short Interest"
SI/DLNG_SI,Dynagas LNG Partners LP (DLNG)
SI/ARG_SI,Airgas Inc. (ARG)
SI/ARES_SI,Ares Management LP (ARES)
SI/USA_SI,Liberty All-Star Equity Fund (USA)
SI/EVJ_SI,Eaton Vance NJ Muni Income Trust (EVJ)
SI/GBR_SI,New Concept Energy Inc (GBR)
SI/INS_SI,Intelligent Systems Corp. (New) (INS)
SI/BMS_SI,Bemis Co Inc (BMS)
SI/MIW_SI,Eaton Vance Michigan Municipal Bond Fund (MIW)
SI/AI_SI,Arlington Asset Investment Corp (AI)
SI/ENLK_SI,EnLink Midstream Partners LP (ENLK)
SI/CEM_SI,ClearBridge Energy MLP Fund Inc. (CEM)
SI/BDR_SI,Blonder Tongue Laboratories Inc. (BDR)
SI/BTX_SI,BioTime Inc (BTX)
SI/LDF_SI,Latin American Discovery Fund Inc. (LDF)
SI/LLY_SI,Lilly (Eli) & Co. (LLY)
SI/FCT_SI,First Trust Senior FR Inc II Common (FCT)
SI/ARE_SI,Alexandria Real Estate Equities Inc. (ARE)
SI/URG_SI,Ur-Energy Inc. (URG)
SI/IAF_SI,Aberdeen Australia Equity Common (IAF)
SI/CNQ_SI,Canadian Natural Resources Ltd. (CNQ)
SI/AXN_SI,Aoxing Pharmaceutical Co. Inc. (AXN)
SI/AINC_SI,American Income Life Ins Co (AINC)
SI/CAW_SI,CCA Industries (CAW)
SI/CIX_SI,CompX International Inc. (CIX)
SI/CCA_SI,Mfs California Insured Municipal Fund (CCA)
SI/LAD_SI,Lithia Motors Inc. (LAD)
SI/ELY_SI,Callaway Golf Co. (DE) (ELY)
SI/MUH_SI,BlackRock MuniHoldings Fund II Common (MUH)
SI/AFL_SI,American Family Life Assurance Co. of Columbus (AFL)
SI/BFK_SI,BlackRock Municipal Income Trust (BFK)
SI/AMFW_SI,AMEC Foster Wheeler PLC (AMFW)
SI/AVA_SI,Avista Corp. (AVA)
SI/GMT_SI,GATX Corp. (GMT)
SI/MFL_SI,BlackRock MuniHoldings Inv Qty Common (MFL)
SI/BCX_SI,BlackRock Resources & Commodities Strategy Trust (BCX)
SI/BSD_SI,Blackrock Strategic Municipal Trust (BSD)
SI/CLNY_SI,Colony Capital Inc (CLNY)
SI/DPLO_SI,Diplomat Pharmacy Inc (DPLO)
SI/LEU_SI,Centrus Energy Corp (LEU)
SI/DDF_SI,Delaware Inv Div & Inc Common (DDF)
SI/FSCE_SI,Fifth Street Finance Corp 5.875% Sr Nt 10/30/2024 (FSCE)
SI/CLF_SI,Cliffs Natural Resources Inc. (CLF)
SI/EQT_SI,EQT Corp. (EQT)
SI/OFC_SI,Corporate Office Properties Trust (OFC)
SI/COTY_SI,Coty (COTY)
SI/ITT_SI,ITT Corporation (ITT)
SI/CRH_SI,CRH Plc ADR (CRH)
SI/HT_SI,Hersha Hospitality Trust (HT)
SI/DAL_SI,Delta Air Lines Inc. (DE) (DAL)
SI/DPS_SI,Dr Pepper Snapple Group Inc (DPS)
SI/SCL_SI,Stepan Co. (SCL)
SI/EBS_SI,Emergent Biosolutions (EBS)
SI/ESRT_SI,Empire State Realty Trust Inc (ESRT)
SI/EROS_SI,Eros International Plc (Douglas) (EROS)
SI/GEH_SI,General Electric Capital Corp. 4.875% Nts due 01/29/2053 (GEH)
SI/EQCO_SI,Equity Commonwealth 5.750% Sr Nt 08/01/2042 (EQCO)
SI/HUM_SI,Humana Inc. (HUM)
SI/PSX_SI,Phillips 66 (PSX)
SI/NQP_SI,Nuveen Pennsylvania Investment Quality Municipal Fund Inc. (NQP)
SI/MHG_SI,Marine Harvest ASA ADR (Sponsored) (MHG)
SI/MEG_SI,Media General Inc. Cl A (MEG)
SI/NNN_SI,National Retail Properties Inc (NNN)
SI/ORAN_SI,Orange ADR (Sponsored) (ORAN)
SI/ORCL_SI,Oracle Corp. (ORCL)
SI/RCS_SI,PIMCO Strategic Global Government Fund Inc. (RCS)
SI/PZE_SI,Petrobras Argentina SA ADR (Sponsored) (PZE)
SI/PLT_SI,Plantronics Inc. (PLT)
SI/PYS_SI,PPLUS Trust 6.30% Ser RRD-1 Tr Ctf Cl A (R.R. Donnelley  Sons Co) (PYS)
SI/CTY_SI,Qwest Corp 6.125% Nt (CTY)
SI/RPT_SI,Ramco-Gershenson Properties Trust (MD) (RPT)
SI/SNN_SI,Smith & Nephew Plc (United Kingdom) ADR (Sponsored) (New) (SNN)
SI/RENN_SI,Renren Inc ADR (Sponsored) Resptg Cl A (RENN)
SI/RKUS_SI,Ruckus Wireless (RKUS)
SI/KMM_SI,DWS Multi-Market Income Common (KMM)
SI/SIG_SI,Signet Jewelers Ltd (SIG)
SI/S_SI,Sprint Corporation (S)
SI/XOXO_SI,XO Group (XOXO)
SI/STE_SI,Steris Plc (STE)
SI/GJV_SI,Strats Trust For News Corp Securities Series 2006-4 7% Callable Ctf Cl A-1 (GJV)
SI/TSO_SI,Tesoro Corporation (TSO)
SI/TOWR_SI,Tower International Inc (TOWR)
SI/TCI_SI,Transcontinental Realty Investors (TCI)
SI/WWAV_SI,WhiteWave Foods Co. (WWAV)
SI/TGI_SI,Triumph Group Inc. (TGI)
SI/VOC_SI,VOC Energy Trust Tr Unit (VOC)
SI/VEEV_SI,Veeva Systems Inc (VEEV)
SI/GTE_SI,Gran Tierra Energy Inc (GTE)
SI/GCI_SI,Gannett Co Inc (New) (GCI)
SI/CIG_SI,Cia Energetica De Minas Gerais Cemig ADR (Sponsored) repr non vtg pfd (CIG)
SI/NZF_SI,Nuveen Dividend Advantage Muni Fund 3 (NZF)
SI/ECF_SI,Ellsworth Growth and Income Fund Ltd (ECF)
SI/KIQ_SI,Kelso Technologies Inc. (KIQ)
SI/NBO_SI,Neuberger Berman NY Interm Muni Fund (NBO)
SI/SKY_SI,Skyline Corp. (SKY)
SI/LCM_SI,Advent/Claymore Enhanced Growth & Income Fund (LCM)
SI/AA_SI,Alcoa Inc. (AA)
SI/AIG_SI,American International Group Inc (AIG)
SI/AMT_SI,American Tower Corp (New) (AMT)
SI/BGG_SI,Briggs & Stratton Corp. (BGG)
SI/CF_SI,CF Industries Holdings Inc (CF)
SI/STK_SI,SPDR MSCI Europe Technology UCITS ETF (STK)
SI/DRII_SI,Diamond Resorts International (DRII)
SI/EEP_SI,Enbridge Energy Partners L.P. (EEP)
SI/EAA_SI,Entergy Arkansas Inc. 5.75% 1st Mtg Bd 11/01/2040 (EAA)
SI/JGW_SI,JG Wentworth Co (The) (JGW)
SI/JNPR_SI,Juniper Networks Inc (JNPR)
SI/KMT_SI,Kennametal Inc. (KMT)
SI/KEX_SI,Kirby Corp. (KEX)
SI/MAS_SI,Masco Corp. (MAS)
SI/OHI_SI,Omega Healthcare Investors Inc. (OHI)
SI/QTS_SI,QTS Realty Trust Inc (QTS)
SI/RST_SI,Rosetta Stone (RST)
SI/TDY_SI,Teledyne Technologies Inc. (TDY)
SI/MHF_SI,Western Asset Municipal High Income Fund (MHF)
SI/DMO_SI,Western Asset Mortgage Defined Opportunity Fund Inc. (DMO)
SI/BONA_SI,Bona Film Group Limited Short Interest
SI/MOLG_SI,"MOL Global, Inc. Short Interest"
SI/PSUN_SI,"Pacific Sunwear of California, Inc. Short Interest"
SI/ROX_SI,Castle Brands (ROX)
SI/BK_SI,Bank of New York Mellon Corp (BK)
SI/MHE_SI,BlackRock Massachusetts Tax-Exempt Trust (MHE)
SI/HDB_SI,HDFC Bank Ltd. ADS (HDB)
SI/CH_SI,Aberdeen Chile Fund Inc. (CH)
SI/PNC_SI,PNC Financial Services Group (The) (PNC)
SI/AWP_SI,Alpine Global Premier Properties Fund (AWP)
SI/BGH_SI,Babson Capital Global Short Duration High Yield Fund (BGH)
SI/SSP_SI,Scripps (E.W.) Co (The) (SSP)
SI/MWA_SI,Mueller Water Products (MWA)
SI/CUDA_SI,Barracuda Networks Inc (CUDA)
SI/BBX_SI,BBX Capital Corp (BBX)
SI/CIVI_SI,Civitas Solutions Inc (CIVI)
SI/MNE_SI,BlackRock Muni New York Intermediate Duration Fund (MNE)
SI/CDI_SI,CDI Corp. (CDI)
SI/CBB_SI,Cincinnati Bell (CBB)
SI/CSC_SI,Computer Sciences Corp. (CSC)
SI/CNX_SI,CONSOL Energy Inc (CNX)
SI/CRY_SI,CryoLife Inc. (CRY)
SI/ELJ_SI,Entergy Louisiana LLC (New) 5.250% 1st Mtg Bd 07/01/2052 (ELJ)
SI/FDS_SI,FactSet Research Systems Inc. (FDS)
SI/FCH_SI,FelCor Lodging Trust Inc (FCH)
SI/FPF_SI,First Trust Intermediate Duration Preferred and Income Fund (FPF)
SI/FFC_SI,Flah&Crum Pref Secs Common (FFC)
SI/BWG_SI,Legg Mason BW Global Income Opportunities Inc (BWG)
SI/NMO_SI,Nuveen Municipal Market Opportunity Fund Inc. (NMO)
SI/JPS_SI,Nuveen Quality Preferred Income Fund 2 (JPS)
SI/PPP_SI,Primero Mining Corp (PPP)
SI/OXY_SI,Occidental Petroleum Corp (OXY)
SI/PQ_SI,PetroQuest Energy Inc. (PQ)
SI/PPS_SI,Post Properties Inc. (PPS)
SI/RSG_SI,Republic Services Inc. (RSG)
SI/CRM_SI,Salesforce.com Inc. (CRM)
SI/SJR_SI,Shaw Communications Inc (SJR)
SI/VIV_SI,Telefonica Brasil SA ADR (Sponsored) (VIV)
SI/UAL_SI,United Continental Holdings (UAL)
SI/WNRL_SI,Western Refining Logistics LP (WNRL)
SI/WMB_SI,Williams Cos Inc (The) (WMB)
SI/ING_SI,ING Groep N.V. ADR (Sponsored) (ING)
SI/TGH_SI,Textainer Group Holdings Ltd (TGH)
SI/VZ_SI,Verizon Communications Inc (VZ)
SI/LSG_SI,Lake Shore Gold Corp (LSG)
SI/SFXE_SI,"SFX Entertainment, Inc. Short Interest"
SI/CCG_SI,"Campus Crest Communities, Inc. Short Interest"
SI/GJH_SI,Strats Trust United States Cellular Corp 6.375% Ctf Ser 2004-6 Cl A-1 due 12/15/2033 (GJH)
SI/ECA_SI,EnCana Corp (ECA)
SI/POZN_SI,"Pozen, Inc. Short Interest"
SI/EPE_SI,EP Energy Corp. (EPE)
SI/NX_SI,Quanex Building Products Corp (NX)
SI/IACI_SI,IAC/InterActiveCorp Short Interest
SI/TRP_SI,TransCanada Corp (TRP)
SI/VGGL_SI,Viggle Inc (VGGL)
SI/GDF_SI,Western Asset Global Partners Common (GDF)
SI/NES_SI,"Nuverra Environmental Solutions, Inc. Short Interest"
SI/LINE_SI,"Linn Energy, LLC Short Interest"
SI/ABR_SI,Arbor Realty Trust Inc (ABR)
SI/FBC_SI,Flagstar Bancorp Inc. (FBC)
SI/MGH_SI,Minco Gold (MGH)
SI/DGX_SI,Quest Diagnostics Inc. (DGX)
SI/UCP_SI,UCP Inc (UCP)
SI/CUB_SI,Cubic Corp (CUB)
SI/NQU_SI,"Nuveen Quality Income Municipal Fund, Inc. Short Interest"
SI/NGLS_SI,"Targa Resources Partners (NGLS) Stock Prices, Dividends and Splits"
SI/MD_SI,Mednax (MD)
SI/MDLY_SI,Medley Management Inc (MDLY)
SI/STO_SI,Statoil ASA ADR (Sponsored) (STO)
SI/AMC_SI,AMC Entertainment Holdings Inc. (AMC)
SI/BAP_SI,CrediCorp Ltd. (BAP)
SI/ICA_SI,Empresas ICA S.A. de C.V. ADS (ICA)
SI/TMH_SI,Team Health Holdings (TMH)
SI/MS_SI,Morgan Stanley (MS)
SI/LMCB_SI,Liberty Media Corporation Short Interest
SI/ATU_SI,Actuant Corp. Cl A (ATU)
SI/EPAM_SI,Epam Systems (EPAM)
SI/RWT_SI,Redwood Trust Inc. (RWT)
SI/ZOES_SI,Zoe's Kitchen Inc (ZOES)
SI/BSI_SI,Alon Blue Square Israel Ltd ADR (Sponsored) (BSI)
SI/CCE_SI,Coca-Cola Enterprises Inc (CCE)
SI/NBW_SI,Neuberger Berman CA Interm Muni Fund (NBW)
SI/TIK_SI,Tel Instrument Electronics Corp. (TIK)
SI/GORO_SI,Gold Resource Corp (GORO)
SI/HHY_SI,Brookfield High Income Fund Inc. (HHY)
SI/ACRE_SI,Ares Commercial Real Estate Corp (ACRE)
SI/FGL_SI,Fidelity & Guaranty Life (FGL)
SI/MWW_SI,Monster Worldwide Inc. (MWW)
SI/CSL_SI,Carlisle Cos. Inc. (CSL)
SI/PBR_SI,PETROLEO BRASILEIIRO SA PETROBRAS (PBR)
SI/EFR_SI,Eaton Vance Senior Floating-Rate Fund (EFR)
SI/KATE_SI,Kate Spade & Co (KATE)
SI/VMO_SI,Invesco Muni Opps. Trust Common (VMO)
SI/ICE_SI,Intercontinental Exchange Inc. (ICE)
SI/JCE_SI,Nuveen Core Equity Alpha Fund (JCE)
SI/JTP_SI,Nuveen Quality Preferred Income Fund (JTP)
SI/PUK_SI,Prudential Plc ADR (PUK)
SI/WPC_SI,W.P. Carey Inc (WPC)
SI/TAHO_SI,Tahoe Resources Inc. (TAHO)
SI/TX_SI,Ternium S A ADR (Sponsored) (TX)
SI/CEB_SI,CEB Inc (CEB)
SI/CHLN_SI,"China Housing & Land Development, Inc. Short Interest"
SI/OEC_SI,Orion Engineered Carbons SA (OEC)
SI/MN_SI,Manning & Napier Inc. (MN)
SI/GPX_SI,GP Strategies Corp. (GPX)
SI/CIM_SI,Chimera Investment Corp (CIM)
SI/CRI_SI,Carter's Inc (CRI)
SI/LODE_SI,Comstock Mining (LODE)
SI/NQI_SI,"Nuveen Quality Municipal Fund, Inc. Short Interest"
SI/EVTC_SI,Evertec Inc. (EVTC)
SI/REED_SI,Reeds Inc. (REED)
SI/PBH_SI,Prestige Brands Holdings Inc. (PBH)
SI/RGC_SI,Regal Entertainment Group (RGC)
SI/MPO_SI,"Midstates Petroleum Company, Inc. Short Interest"
SI/DTE_SI,DTE Energy Co. (DTE)
SI/JDD_SI,Nuveen Diversified Dividend & Income Fund (JDD)
SI/ALX_SI,Alexander's Inc. (ALX)
SI/MHFI_SI,McGraw Hill Financial Inc. (MHFI)
SI/DFT_SI,DuPont Fabros Technology Inc (DFT)
SI/CXE_SI,MFS High Income Municipal Trust (CXE)
SI/INZ_SI,ING Groep N.V. 7.20 % Perpetual Debt Secs (INZ)
SI/VLRS_SI,Volaris Aviation Holding ADS (VLRS)
SI/PHM_SI,PulteGroup Inc. (PHM)
SI/NIQ_SI,Nuveen Intermediate Duration Quality Municipal Term Fund (NIQ)
SI/CLDN_SI,Celladon Corporation Short Interest
SI/OCAT_SI,"Ocata Therapeutics Inc (OCAT) Stock Prices, Dividends and Splits"
SI/NEWP_SI,Newport Corporation Short Interest
SI/FL_SI,Foot Locker Inc. (FL)
SI/ALK_SI,Alaska Air Group Inc. (ALK)
SI/MIXT_SI,MiX Telematics Ltd. ADR (Sponsored) (MIXT)
SI/GLP_SI,Global Partners LP Com Unit Repstg Ltd Partner Int (GLP)
SI/EW_SI,Edwards Lifesciences Corp (EW)
SI/NWY_SI,New York & Co. Inc (NWY)
SI/CNS_SI,Cohen & Steers Inc (CNS)
SI/CAF_SI,Morgan Stanley China A Share Fund Inc. (CAF)
SI/EXCU_SI,Exelon Corp. (EXCU)
SI/NSL_SI,Nuveen Senior Income Fund (NSL)
SI/FCO_SI,Formation Metals Inc (FCO)
SI/ALN_SI,American Lorain Corp (ALN)
SI/EQM_SI,EQT Midstream Partners LP (EQM)
SI/NAD_SI,Nuveen Dividend Advantage Municipal Fund (NAD)
SI/FMS_SI,Fresenius Medical Care AG & Co KGaA ADR Repstg Shs (Sponsored) (FMS)
SI/BPK_SI,Blackrock Municipal 2018 Term Trust (BPK)
SI/DSE_SI,Duff & Phelps Select Energy MLP Fund Inc Com (DSE)
SI/CPK_SI,Chesapeake Utilities Corp. (CPK)
SI/CVS_SI,CVS Health Corp (CVS)
SI/ED_SI,Consolidated Edison Inc. (ED)
SI/AES_SI,AES Corp. (AES)
SI/QSR_SI,Restaurant Brands International Inc (QSR)
SI/XEL_SI,Xcel Energy Inc. (XEL)
SI/PTR_SI,PetroChina Co Ltd ADR (Sponsored) (PTR)
SI/WLL_SI,Whiting Petroleum Corp. (WLL)
SI/HFFC_SI,HF Financial Corp. Short Interest
SI/DATE_SI,Jiayuan.com International Ltd. Short Interest
SI/AUMAU_SI,AR Capital Acquisition Corp. Short Interest
SI/ARMH_SI,ARM Holdings plc Short Interest
SI/BVA_SI,Cordia Bancorp Inc. Short Interest
SI/RDEN_SI,"Elizabeth Arden, Inc. Short Interest"
SI/NTK_SI,Nortek Inc. Short Interest
SI/QLGC_SI,QLogic Corporation Short Interest
SI/RLOC_SI,"ReachLocal, Inc. Short Interest"
SI/CERE_SI,"Ceres, Inc. Short Interest"
SI/CRDC_SI,"Cardica, Inc. Short Interest"
SI/VRNG_SI,"Vringo, Inc. Short Interest"
SI/GRH_SI,"GreenHunter Resources, Inc. Short Interest"
SI/ANW_SI,Aegean Marine Petroleum Network Inc (ANW)
SI/CHT_SI,Chunghwa Telecom Co. Ltd. ADS (CHT)
SI/AXU_SI,Alexco Resource Corp. (AXU)
SI/HAR_SI,Harman International Industries Inc. (HAR)
SI/CHGG_SI,Chegg Inc (CHGG)
SI/MOC_SI,Command Security Corp. (MOC)
SI/ALU_SI,Alcatel Lucent Short Interest
SI/MEN_SI,BlackRock Munienhanced Fund (MEN)
SI/DEI_SI,Douglas Emmett Inc (DEI)
SI/MGR_SI,Affiliated Managers Group Inc. Sr Nt (MGR)
SI/JMF_SI,Nuveen Energy MLP Total Return Fund (JMF)
SI/RNR_SI,RenaissanceRe Holdings Ltd. (RNR)
SI/ECL_SI,Ecolab Inc. (ECL)
SI/CNL_SI,Cleco Corporation Short Interest
SI/HRTG_SI,Heritage Insurance Holdings Inc (HRTG)
SI/RAD_SI,Rite Aid Corp. (RAD)
SI/EXK_SI,Endeavour Silver (EXK)
SI/FHN_SI,First Horizon National Corp (FHN)
SI/PMT_SI,Pennymac Mortgage Investment Trust (PMT)
SI/PPT_SI,Putnam Premier Income Trust (PPT)
SI/IX_SI,Orix Corp. (Japan) ADR (Sponsored) (IX)
SI/NFX_SI,Newfield Exploration Co. (NFX)
SI/PCL_SI,"Plum Creek Timber Company, Inc. Short Interest"
SI/PEI_SI,Pennsylvania R.E. Invest. Tr. (PEI)
SI/INTLL_SI,INTL FCStone Inc. Short Interest
SI/SMLR_SI,"Semler Scientific, Inc. Short Interest"
SI/LIME_SI,Lime Energy Co. Short Interest
SI/MKTO_SI,"Marketo, Inc. Short Interest"
SI/AFFX_SI,"Affymetrix, Inc. Short Interest"
SI/ATML_SI,"Atmel Corp (ATML) Stock Prices, Dividends and Splits"
SI/UEC_SI,Uranium Energy Corp (UEC)
SI/EIV_SI,Eaton Vance Municipal Bond Fund II (EIV)
SI/AXPW_SI,"Axion Power International, Inc. Short Interest"
SI/ZNH_SI,China Southern Airlines Co. Ltd. ADS (ZNH)
SI/LGL_SI,LGL Group Inc (LGL)
SI/MSF_SI,Morgan Stanley Emerging Markets Fund Inc. (MSF)
SI/DMND_SI,"Diamond Foods, Inc. Short Interest"
SI/EZCH_SI,EZchip Semiconductor Limited Short Interest
SI/XXII_SI,22nd Century Group Inc (XXII)
SI/CBPX_SI,Continental Building Products Inc (CBPX)
SI/RIC_SI,Richmont Mines Inc. (RIC)
SI/RPM_SI,RPM International Inc (DE) (RPM)
SI/TDJ_SI,Telephone & Data Systems Inc. 7% Senior Notes due 2060 (TDJ)
SI/PFL_SI,PIMCO Income Strategy Fund Common (PFL)
SI/QCCO_SI,"QC Holdings, Inc. Short Interest"
SI/ERH_SI,Wells Fargo Advantage Util & High Inc FD (ERH)
SI/AGRO_SI,Adecoagro SA (AGRO)
SI/DMF_SI,Dreyfus Municipal Income Inc. (DMF)
SI/BFY_SI,BlackRock New York Municipal Income Trust II (BFY)
SI/CMP_SI,Compass Minerals International Inc (CMP)
SI/WRN_SI,Western Copper and Gold Corp (WRN)
SI/DOW_SI,Dow Chemical Co. (DOW)
SI/CSTM_SI,Constellium Holdco BV (CSTM)
SI/CYD_SI,China Yuchai International Ltd. (CYD)
SI/FE_SI,FirstEnergy Corp. (FE)
SI/DST_SI,DST Systems Inc. (DE) (DST)
SI/JOY_SI,Joy Global Inc (JOY)
SI/NPTN_SI,Neophotonics (NPTN)
SI/PHG_SI,Koninklijke Philips N.V. NY Register Sh New 2000 (PHG)
SI/MEI_SI,Methode Electronics Inc. (MEI)
SI/PAR_SI,Par Technology Corp. (PAR)
SI/TEP_SI,Tallgrass Energy Partners LP (TEP)
SI/USB_SI,U.S. Bancorp (DE) (USB)
SI/MMU_SI,Western Asset Managed Muni Common (MMU)
SI/GJO_SI,STRATS Trust For Wal-Mart Stores Inc STRATS Ctf Wal-mart Stores Inc 2005-4 (GJO)
SI/OB_SI,OneBeacon Insurance Group Ltd (OB)
SI/MTR_SI,Mesa Royalty Trust Units Ben Int (MTR)
SI/AUY_SI,Yamana Gold Inc. (AUY)
SI/OIBR_SI,Oi S. A. ADR (Sponsored) Repstg Pfd (New) (OIBR)
SI/ROYT_SI,Pacific Coast Oil Trust Unit Ben Int (ROYT)
SI/NTX_SI,Nuveen Texas Quality Income Municipal Fund (NTX)
SI/RH_SI,Restoration Hardware Holdings (RH)
SI/ZEN_SI,Zendesk Inc (ZEN)
SI/TWTR_SI,Twitter Inc (TWTR)
SI/TXTR_SI,Textura Corp (TXTR)
SI/VHI_SI,Valhi Inc. (New) (VHI)
SI/WMS_SI,Advanced Drainage Systems Inc (WMS)
SI/AXR_SI,Amrep (AXR)
SI/SLCA_SI,U S Silica Holdings Inc. (SLCA)
SI/HGR_SI,"Hanger, Inc. Short Interest"
SI/MMI_SI,Marcus & Millichap Inc (MMI)
SI/NXP_SI,Nuveen Select Tax-Free Income Portfolio (NXP)
SI/ARP_SI,Atlas Resource Partners L.P. Com Unit Restg Ltd Partnership Ints (ARP)
SI/SGF_SI,Shore Gold Inc (SGF)
SI/CACI_SI,Caci International Inc. Cl A (CACI)
SI/BOTA_SI,"Biota Pharmaceuticals, Inc. Short Interest"
SI/HMIN_SI,Home Inns & Hotels Management Inc. Short Interest
SI/RIVR_SI,River Valley Bancorp. Short Interest
SI/SPP_SI,Sanchez Production Partners LP Com Unit Repstg Ltd Partnership Int (New) (SPP)
SI/LOJN_SI,LoJack Corporation Short Interest
SI/NPBC_SI,"National Penn Bancshares, Inc. Short Interest"
SI/PRGN_SI,Paragon Shipping Inc. Short Interest
SI/NRX_SI,"NephroGenex, Inc. Short Interest"
SI/SEB_SI,Seaboard Corp. (SEB)
SI/BAX_SI,Baxter International Inc. (BAX)
SI/BGI_SI,Birks Group Inc (BGI)
SI/BBL_SI,BHP Billiton Plc ADR (Sponsored) (BBL)
SI/NNVC_SI,NanoViricides Inc. (NNVC)
SI/NCV_SI,AllianzGI Convertible & Income Common (NCV)
SI/AYI_SI,Acuity Brands Inc (Holding Company) (AYI)
SI/AGO_SI,Assured Guaranty Ltd (AGO)
SI/JEQ_SI,Japan Equity Fund Inc. (JEQ)
SI/AHT_SI,Ashford Hospitality Trust Inc (AHT)
SI/BCH_SI,Banco de Chile ADR (Sponsored) Rep Com (BCH)
SI/BEL_SI,Belmond Ltd (BEL)
SI/GIB_SI,CGI Group Inc. (GIB)
SI/BCEI_SI,Bonanza Creek Energy (BCEI)
SI/CZZ_SI,Cosan Ltd. Cl A (CZZ)
SI/CM_SI,Canadian Imperial Bank of Commerce (CM)
SI/UAN_SI,CVR Partners LP (UAN)
SI/MUX_SI,McEwen Mining Inc. (MUX)
SI/PBI_SI,Pitney Bowes Inc (PBI)
SI/F_SI,Ford Motor Co. (DE) (F)
SI/FLTX_SI,Fleetmatics Group (FLTX)
SI/HEQ_SI,John Hancock Hedged Equity & Income Fund (HEQ)
SI/YDKN_SI,Yadkin Financial Corp (YDKN)
SI/FLS_SI,Flowserve Corp. (FLS)
SI/FRM_SI,Furmanite (FRM)
SI/JNS_SI,Janus Capital Group Inc (JNS)
SI/GGE_SI,Guggenheim Enhanced Eq. Strtgy Common (GGE)
SI/HYH_SI,Halyard Health Inc (HYH)
SI/HEI_SI,Heico Corp. (HEI)
SI/MLM_SI,Martin Marietta Materials Inc. (MLM)
SI/HOS_SI,Hornbeck Offshore Services Inc. (HOS)
SI/HY_SI,Hyster-Yale Materials Handling Inc. (HY)
SI/OGS_SI,ONE Gas Inc (OGS)
SI/JMPB_SI,JMP Group Inc 8.00% Sr Nts due 2023 (JMPB)
SI/DCM_SI,NTT DoCoMo Inc ADR (Sponsored) (DCM)
SI/KMPR_SI,Kemper Corp. (DE) (KMPR)
